// Old Blue Box Obtainable Items Database
//
// Structure of Database:
// GroupID,ItemID,Rate

1,501,12	//红色药水//Red Potion
1,2402,3	//轻便鞋//Sandals
1,2403,3	//长靴//Shoes
1,2404,3	//长靴//Shoes
1,2405,3	//战士长靴//Boots
1,2406,3	//战士长靴//Boots
1,2407,3	//玻璃鞋//Crystal Pumps
1,2408,3	//脚链//Shackles
1,2409,3	//抗魔鞋//High Heels
1,2411,3	//重靴//Greaves
1,2414,3	//初学者海滩鞋//Novice Slippers
1,2501,3	//连帽披肩//Hood
1,2502,3	//连帽披肩//Hood
1,2503,3	//披肩//Muffler
1,2504,3	//披肩//Muffler
1,2505,3	//斗篷//Manteau
1,2506,3	//斗篷//Manteau
1,2507,3	//伯爵斗篷//Ancient Cape
1,2508,3	//抗魔斗篷//Ragamuffin Manteau
1,2510,3	//初学者阴险披肩//Somber Novice Hood
1,2601,3	//力量戒指//Ring
1,2602,3	//智力耳环//Earring
1,2603,3	//体力项链//Necklace
1,2604,3	//防御手套//Glove
1,2605,3	//敏捷别针//Brooch
1,2607,3	//发夹//Clip
1,2608,3	//幸运珠链//Rosary
1,2609,3	//骷髅戒指//Skull Ring
1,2610,3	//金戒指//Gold Ring
1,2611,3	//银戒指//Silver Ring
1,2612,3	//花戒指//Flower Ring
1,2613,3	//钻石戒指//Diamond Ring
1,2617,3	//智慧手套//Celebrant's Mitten
1,2618,3	//黑狐颈链//Matyr's Leash
1,2621,1	//力量戒指//Ring
1,2622,1	//智力耳环//Earring
1,2623,1	//体力项链//Necklace
1,2624,1	//防御手套//Glove
1,2625,1	//敏捷别针//Brooch
1,2626,1	//幸运珠链//Rosary
1,2627,3	//皮带//Belt
1,2628,3	//初学者手镯//Novice Armlet
1,5002,1	//首领冠冕//Jewel Crown
1,5003,3	//小丑帽//Joker Jester
1,5005,3	//防毒面具//Gas Mask
1,5006,3	//颓废眼镜//Machoman's Glasses
1,5008,3	//花冠//Puppy Love
1,5009,3	//安全帽//Safety Helmet
1,5010,3	//印地安发箍//Indian Fillet
1,5011,3	//天线头饰//Aerial
1,5014,3	//剑士头盔//Fin Helm
1,5015,3	//蛋壳帽//Egg Shell
1,5030,3	//熊猫帽//Panda Hat
1,5035,3	//波利帽//Poring Hat
1,5037,3	//水果皮帽//Nutshell
1,5055,3	//初学者蛋壳帽//Novice False Eggshell
1,5085,1	//红色小发带//Small Ribbons
1,5088,3	//吓坏眼的假面//Surprised Mask
1,5089,3	//讨厌的假面//Annoyed Mask
1,5090,3	//哥布灵首领假面//Goblin Leader Mask
1,7001,12	//霉菌粉末//Mould Powder
1,7002,12	//兽人之牙//Ogre Tooth
1,7003,12	//虎蜥皮//Anolian Skin
1,7004,12	//泥团//Mud Lump
1,7005,12	//骷髅头//Skull
1,7006,12	//红色蝙蝠翅膀//Wing of Red Bat
1,7007,12	//巨鼠指甲//Claw of Rat
1,7008,12	//钢硬之角//Stiff Horn
1,7009,12	//彩色外皮//Glitter Shell
1,7010,12	//铁蝎尾巴//Tail of Steel Scorpion
1,7011,12	//猴子指甲//Claw of Monkey
1,7012,12	//强韧鳞梗//Tough Scalelike Stem
1,7013,12	//珊瑚//Coral Reef
1,7014,12	//破旧画像//Old Portrait
1,7015,12	//回忆书签//Memory Bookmark
1,7016,12	//老旧汤匙//Bent Spoon
1,7026,12	//钟塔之钥//Key of the Clock Tower
1,7027,12	//钟塔钥匙//Key of the Underground
1,7030,12	//沙漠之狼之指甲//Claw of Desert Wolf
1,7031,12	//破旧平底锅//Old Frying Pan
1,7032,12	//蛋壳碎片//Piece of Egg Shell
1,7033,12	//毒魔菇芽孢//Poison Spore
1,7034,12	//破洞圣诞袜//Red Stocking
1,7035,12	//火柴//Matchstick
1,7036,12	//卡仑之牙//Fang of Garm
1,7038,12	//毛线//Yarn
1,7041,12	//黄晶沙的一角//Fine Grit
1,7047,12	//爱丽丝的围裙//Alice's Apron
1,7048,12	//狮鹫兽的指甲//Talon of Griffon
1,7049,12	//石头//Stone
1,7053,12	//赛依伐//Cyfar
1,7054,12	//布里刊//Brigan
1,7059,12	//卡普拉仓库 免费利用券//Free Ticket for Kafra Storage
1,7060,12	//卡普拉传送点 免费利用券//Free Ticket for Kafra Transportation
1,7061,12	//卡普拉手推车 免费利用券//Free Ticket for the Cart Service
1,7063,12	//柔软的羽毛//Soft Feather
1,7064,12	//蜻蜓的翅膀//Wing of Dragonfly
1,7065,12	//海獭的皮革//Sea-Otter Fur
1,7066,12	//冰块一角//Ice Cubic
1,7067,12	//石头一角//Stone Fragment
1,7068,12	//燃烧一半的木材//Burnt Tree
1,7069,12	//破裂的铠甲一角//Destroyed Armor
1,7070,12	//破裂的硬壳//Broken Shell
1,7071,12	//破烂烂的衣服//Tattered Clothes
1,7072,12	//锈的飞镖//Old Shuriken
1,7093,12	//齿轮//Cogwheel
1,7094,12	//未知的碎片//Fragment
1,7095,12	//金属破片//Metal Fragment
1,7096,12	//凝固的岩浆//Lava
1,7097,12	//燃烧的心脏//Burning Heart
1,7098,12	//火种//Live Coal
1,7099,12	//老旧魔法图//Worn-out Magic Scroll
1,7100,12	//尖锐的叶子//Sharp Leaf
1,7101,12	//七彩大嘴鸟之羽//Peco Peco Feather
1,7106,12	//魔羌之角//Antelope Horn
1,7107,12	//魔羌之毛皮//Antelope Skin
1,7108,12	//盾牌的碎片//Piece of Shield
1,7109,12	//闪亮的枪锥//Shining Spear Blade
1,7110,12	//破裂之剑//Broken Sword
1,7111,12	//光滑的纸//Slick Paper
1,7112,12	//恐怖的纸刃//Sharp Paper
1,7113,12	//破碎的法老王象征//Broken Pharaoh Emblem
1,7114,12	//杜唐卡门面具//Masque of Tutankhamen
1,7115,12	//哈比的羽毛//Harpy Feather
1,7116,12	//哈比的指甲//Harpy Talon
1,7117,12	//撕裂的魔法书//Torn Magic Book
1,7118,12	//撕裂的卷轴//Torn Scroll
1,7119,12	//菌丝//Bacillus
1,7120,12	//燃烧的马蹄铁//Burning Horseshoe
1,7121,12	//蜂蜜罐//Honey Pot
1,7122,12	//炙热的毛//Burning Hair
1,7123,12	//龙皮//Dragon Skin
1,7124,12	//砂团//Sand Clump
1,7125,12	//蝎子之螯//Scorpion Claw
1,7126,12	//巨大杰勒比结晶//Large Jellopy
1,7134,12	//药钵//Medicine Bowl
1,7135,12	//火烟瓶//Fire Bottle
1,7136,12	//盐酸瓶//Acid Bottle
1,7137,12	//噬人植物瓶//Plant Bottle
1,7138,12	//刺锤瓶//Marine Sphere Bottle
1,7139,12	//护贝药//Glistening Coat
1,7149,12	//黄色碟子//Yellow Plate
1,7150,12	//竹筒//Piece of Bamboo
1,7151,12	//油纸//Oil Paper
1,7152,12	//光泽的头发//Glossy Hair
1,7153,12	//旧和服//Worn-out Kimono
1,7154,12	//毒粉//Poisonous Powder
1,7155,12	//牛蛙之皮//Poisonous Toad Skin
1,7156,12	//破旧之手里剑//Broken Shuriken
1,7157,12	//黑色覆面//Dark Mask
1,7158,12	//破碎的酒缸//Broken Liquor Jar
1,7159,12	//天狗的鼻子//Tengu Nose
1,7161,12	//拉链熊毛皮//Black Bear Skin
1,7162,12	//片云//Cloud Crumb
1,7163,12	//锐利的触角//Hard Feeler
1,7164,12	//石榴桃//Solid_Peach
1,7165,12	//害羞之服//Transparent Celestial Robe
1,7166,12	//柔软的绸缎布//Soft Silk
1,7167,12	//魔幻拉链//Strange Steel Piece
1,7168,12	//巨大翅膀//Giant Butterfly Wing
1,7169,12	//太极盘//Ba_Gua
1,7170,12	//燕尾服//Tuxedo
1,7171,12	//花豹外皮//Leopard Skin
1,7172,12	//花豹指甲//Leopard Claw
1,7174,12	//缎带//Wrapping Lace
1,7175,12	//包装纸//Wrapping Paper
1,7182,12	//可可//Cacao
1,7186,12	//细长梗//Thin Trunk
1,7187,12	//庆典面具//Festival Mask
1,7188,12	//褐色树根//Brown_Root
1,7189,12	//树木心脏//Wooden Heart
1,7190,12	//昆虫硬壳//Solid Husk
1,7191,12	//纸灯笼//Lamp
1,7192,12	//小风车手里刀//Vane
1,7193,12	//绿芽//Sprout
1,7194,12	//柔软的草叶//Soft Blade of Grass
1,7195,12	//弹弓//Slingshot
1,7196,12	//木制护肩//Shoulder Protector
1,7197,12	//强韧木藤条//Tough Vines
1,7198,12	//巨大叶子//Huge Leaf
1,7200,12	//橡皮筋//Elastic Band
1,7201,12	//木块//Log
1,7202,12	//巨象甲虫之螯//Pincher of Beetle
1,7203,12	//坚硬树枝//Strong Branch
1,7205,12	//黑色布条//Piece of Black Cloth
1,7206,12	//黑猫娃娃//Black Cat Doll
1,7207,12	//旧斗篷//Old Manteau
1,7208,12	//生锈厨刀//Rusty Kitchen Knife
1,7209,12	//无颅武士的头盔//Helm of Dullahan
1,7210,12	//无颅武士的铠甲一角//Armor Piece of Dullahan
1,7211,12	//罗诫塔石头碎片//Fragment of Rossata Stone
1,7212,12	//吊颈娃娃//Hung Doll
1,7213,12	//绣针包//Needle Packet
1,7214,12	//蝙蝠笼子//Bat Cage
1,7215,12	//断针//Broken Needle
1,7216,12	//红色围巾//Red Muffler
1,7217,12	//缠线筒//Spool
1,7218,12	//腐烂的绳子//Decomposed Rope
1,7219,12	//彩色袜子//Striped Sock
1,7220,12	//绿色粘稠物//Ectoplasm
1,7221,12	//纠缠铁链//Tangled Chains
1,7222,12	//原木块//Wooden Gnarl
1,7223,12	//扭曲的自画像//Contorted Self-Portrait
1,7225,12	//南瓜灯笼//Pumpkin Lantern
1,7262,12	//折扇//Folding Fan of Cat Ghost
1,7263,12	//猫眼石//Cat's Eye
1,7264,12	//干沙子//Dry Sand
1,7265,12	//舞狮之角//Dragon Horn
1,7266,12	//舞狮的假牙//Denture from Dragon Mask
1,7267,12	//豹纹内裤//Tiger Panty
1,7268,12	//小鬼灵//Little Ghost Doll
1,7269,12	//围兜兜//Pinafore
1,7270,12	//婴儿的奶瓶//Nursing_Bottle
1,10001,3	//牛角骨盔//Skull Helm
1,10002,3	//宠物防毒面具//Monster Oxygen Mask
1,10003,3	//潜水头盔//Transparent Headgear
1,10004,3	//宠物奶嘴//Pacifier
1,10005,3	//三色假发//Wig
1,10006,3	//蛇饰发箍//Queen's Hair Ornament
1,10007,3	//宠物发带//Silk Ribbon
1,10008,3	//体罚棒//Punisher
1,10009,3	//野生花//Wild Flower
1,10010,3	//变形锅子//Battered Pot
1,10011,3	//宠物发夹//Stellar Hairpin
1,10012,3	//宠物蛋壳帽//Tiny Egg Shell
1,10013,3	//宠物书包//Backpack
1,10014,3	//蝗虫眼镜//Rocker Glasses
1,10015,3	//宠物围兜兜//Green Lace
1,10016,3	//宠物铃铛//Golden Bell
1,10017,3	//树皮裤//Bark Shorts
1,10018,3	//猴子发箍//Monkey Circlet
1,10019,3	//红色领巾//Red Scarf
1,10020,3	//灵幻道士之剑//Grave Keeper's Sword

1,7561,21	// Ice Heart
1,7562,21	// Ice Scale
1,7563,21	// Bloody Rune
1,7564,21	// Rotten Meat
1,7565,21	// Sticky Poison
1,7751,34	// Old White Cloth
1,7752,32	// Clattering Skull
1,7753,34	// Broken Farm Tools
1,2123,1	// Orleans' Plate
1,2124,1	// Thorny Shield
1,2365,1	// Robes of Orleans
1,2125,1	// Strong Shield
1,2420,1	// Angel's Reincarnation
1,5122,1	// Magni's Cap
1,5175,1	// Censor Bar
1,1264,1	// Specialty Jur
1,1269,1	// Inverse Scale
1,1271,1	// Blood Tears
1,1370,1	// Doom Slayer
1,1376,1	// Heart Breaker
1,1377,1	// Hurricane's Fury
1,1478,1	// Ahlspiess
1,13304,1	// Spirit of Kamaitachi
1,1730,1	// Burning Bow
1,1731,1	// Freezing Bow
1,1732,1	// Earthen Bow
1,1733,1	// Gale Bow
1,1818,1	// Magma Fist
1,1819,1	// Iceicle Fist
1,1820,1	// Electric Fist
1,1821,1	// Seismic Fist
1,1822,1	// Barrage Fist
1,1919,1	// Bass Guitar
1,1972,1	// Electric Eel
1,1973,1	// Foot of the Sea Witch
1,1974,1	// Carrot Whip
1,13200,1	// Bullet
1,13201,1	// Silver Bulle
1,13202,1	// Shell of Blood
1,13203,1	// Flare Sphere
1,13204,1	// Lightning Sphere
1,13205,1	// Poison Sphere
1,13206,1	// Blind Sphere
1,13207,1	// Freezing Sphere
1,13167,1	// Gate Keeper-DD
1,13168,1	// Thunder-P
1,13163,1	// Long Barrel
1,13170,2	// Lever Action Rifle
1,13164,1	// Long Barrel [1]
