//JobNo,Skill-ID,MaxLV,Prerequisite Skill-ID-1,Prerequisite Skill-ID-1-Lv,PrereqSkill-ID-2,PrereqSkill-ID-2-Lv,PrereqSkill-ID-3,PrereqSkill-ID-3-Lv,PrereqSkill-ID-4,PrereqSkill-ID-4-Lv,PrereqSkill-ID-5,PrereqSkill-ID-5-Lv//CLASS_SKILLNAME#Skill Name#
//初学者
4009,32,10,23,3,0,0,0,0,0,0,0,0 //AL_CRUCIS#天使之光#
4009,33,10,22,3,0,0,0,0,0,0,0,0 //AL_ANGELUS#天使之障壁#
4009,34,10,22,5,0,0,0,0,0,0,0,0 //AL_BLESSING#天使之赐福#
4009,35,1,28,2,0,0,0,0,0,0,0,0 //AL_CURE#治疗术#
4009,156,1,0,0,0,0,0,0,0,0,0,0 //AL_HOLYLIGHT#神圣之光#
4009,9,10,0,0,0,0,0,0,0,0,0,0 //MG_SRECOVERY#禅心#
4009,12,10,68,4,70,3,0,0,0,0,0,0 //MG_SAFETYWALL#暗之障壁#
4009,54,4,72,1,9,4,0,0,0,0,0,0 //ALL_RESURRECTION#复活术#
4009,65,10,0,0,0,0,0,0,0,0,0,0 //PR_MACEMASTERY#权杖使用熟练度#
4009,66,5,0,0,0,0,0,0,0,0,0,0 //PR_IMPOSITIO#神威祈福#
4009,67,3,66,2,0,0,0,0,0,0,0,0 //PR_SUFFRAGIUM#牺牲祈福#
4009,68,5,31,1,66,3,0,0,0,0,0,0 //PR_ASPERSIO#撒水祈福#
4009,69,5,75,3,68,5,0,0,0,0,0,0 //PR_BENEDICTIO#圣之祈福#
4009,70,10,28,1,0,0,0,0,0,0,0,0 //PR_SANCTUARY#光耀之堂#
4009,71,4,72,1,0,0,0,0,0,0,0,0 //PR_SLOWPOISON#缓毒术#
4009,72,1,0,0,0,0,0,0,0,0,0,0 //PR_STRECOVERY#痊愈术#
4009,73,10,33,2,0,0,0,0,0,0,0,0 //PR_KYRIE#霸邪之阵#
4009,74,5,0,0,0,0,0,0,0,0,0,0 //PR_MAGNIFICAT#圣母之颂歌#
4009,75,5,73,4,74,3,0,0,0,0,0,0 //PR_GLORIA#幸运之颂歌#
4009,76,10,24,1,0,0,0,0,0,0,0,0 //PR_LEXDIVINA#沉默之术#
4009,77,10,54,1,76,3,0,0,0,0,0,0 //PR_TURNUNDEAD#转生术#
4009,78,1,76,5,0,0,0,0,0,0,0,0 //PR_LEXAETERNA#天使之怒#
4009,79,10,12,1,78,1,77,3,0,0,0,0 //PR_MAGNUS#十字驱魔攻击#
4009,1014,1,0,0,0,0,0,0,0,0,0,0 //PR_REDEMPTIO#舍身取义#
4009,361,5,33,1,9,3,66,3,0,0,0,0 //HP_ASSUMPTIO#圣母之祈福#
4009,362,5,75,2,9,1,73,3,0,0,0,0 //HP_BASILICA#神圣殿堂#
4009,363,10,68,3,9,5,76,5,0,0,0,0 //HP_MEDITATIO#冥想#
4009,481,5,65,10,23,10,0,0,0,0,0,0 //HP_MANARECHARGE#玛纳莉攻击#
4009,410,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLBABY#宝贝请来这里#
4009,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#负重量上升 R#
//超魔导士
4010,1,9,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#基本技能#
4010,142,1,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#紧急治疗#
4010,9,10,0,0,0,0,0,0,0,0,0,0 //MG_SRECOVERY#禅心#
4010,10,1,0,0,0,0,0,0,0,0,0,0 //MG_SIGHT#火狩#
4010,11,10,0,0,0,0,0,0,0,0,0,0 //MG_NAPALMBEAT#心灵爆破#
4010,12,10,11,7,13,5,0,0,0,0,0,0 //MG_SAFETYWALL#暗之障壁#
4010,13,10,11,4,0,0,0,0,0,0,0,0 //MG_SOULSTRIKE#圣灵召唤#
4010,14,10,0,0,0,0,0,0,0,0,0,0 //MG_COLDBOLT#冰箭术#
4010,15,10,14,5,0,0,0,0,0,0,0,0 //MG_FROSTDIVER#冰冻术#
4010,16,10,0,0,0,0,0,0,0,0,0,0 //MG_STONECURSE#石化术#
4010,17,10,19,4,0,0,0,0,0,0,0,0 //MG_FIREBALL#火球术#
4010,18,10,17,5,10,1,0,0,0,0,0,0 //MG_FIREWALL#火焰之壁#
4010,19,10,0,0,0,0,0,0,0,0,0,0 //MG_FIREBOLT#火箭术#
4010,20,10,0,0,0,0,0,0,0,0,0,0 //MG_LIGHTNINGBOLT#雷击术#
4010,21,10,20,4,0,0,0,0,0,0,0,0 //MG_THUNDERSTORM#雷爆术#
4010,157,1,0,0,0,0,0,0,0,0,0,0 //MG_ENERGYCOAT#能量外套#
4010,80,10,18,1,0,0,0,0,0,0,0,0 //WZ_FIREPILLAR#火柱攻击#
4010,81,10,20,1,10,1,0,0,0,0,0,0 //WZ_SIGHTRASHER#火之猎杀#
4010,83,10,81,2,21,1,0,0,0,0,0,0 //WZ_METEOR#陨石术#
4010,84,10,11,1,20,1,0,0,0,0,0,0 //WZ_JUPITEL#雷鸣术#
4010,85,10,21,1,84,5,0,0,0,0,0,0 //WZ_VERMILION#怒雷强击#
4010,86,5,14,1,20,1,0,0,0,0,0,0 //WZ_WATERBALL#水球术#
4010,87,10,16,1,15,1,0,0,0,0,0,0 //WZ_ICEWALL#冰刃之墙#
4010,88,10,87,1,0,0,0,0,0,0,0,0 //WZ_FROSTNOVA#霜冻之术#
4010,89,10,15,1,84,3,0,0,0,0,0,0 //WZ_STORMGUST#暴风雪#
4010,90,5,16,1,0,0,0,0,0,0,0,0 //WZ_EARTHSPIKE#地震术#
4010,91,5,90,3,0,0,0,0,0,0,0,0 //WZ_HEAVENDRIVE#崩裂术#
4010,92,5,91,1,0,0,0,0,0,0,0,0 //WZ_QUAGMIRE#泥沼地#
4010,93,1,0,0,0,0,0,0,0,0,0,0 //WZ_ESTIMATION#怪物情报#
4010,1006,1,0,0,0,0,0,0,0,0,0,0 //WZ_SIGHTBLASTER#火狩芽#
4010,364,10,9,5,13,7,0,0,0,0,0,0 //HW_SOULDRAIN#吸魂术#
4010,365,1,9,1,0,0,0,0,0,0,0,0 //HW_MAGICCRASHER#魔击术#
4010,366,10,0,0,0,0,0,0,0,0,0,0 //HW_MAGICPOWER#魔力增幅#
4010,400,5,11,5,0,0,0,0,0,0,0,0 //HW_NAPALMVULCAN#念力连击#
4010,483,1,93,1,87,1,0,0,0,0,0,0 //HW_GANBANTEIN#咖般塔音#
4010,484,5,365,1,366,10,92,1,0,0,0,0 //HW_GRAVITATION#重力原野#
4010,410,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLBABY#宝贝请来这里#
4010,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#负重量上升 R#
//神工匠
4011,1,9,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#基本技能#
4011,142,1,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#紧急治疗#
4011,36,10,0,0,0,0,0,0,0,0,0,0 //MC_INCCARRY#负重量上升#
4011,37,10,36,3,0,0,0,0,0,0,0,0 //MC_DISCOUNT#低价买进#
4011,38,10,37,3,0,0,0,0,0,0,0,0 //MC_OVERCHARGE#高价卖出#
4011,39,10,36,5,0,0,0,0,0,0,0,0 //MC_PUSHCART#手推车使用#
4011,40,1,0,0,0,0,0,0,0,0,0,0 //MC_IDENTIFY#物品鉴定#
4011,41,10,39,3,0,0,0,0,0,0,0,0 //MC_VENDING#露天商店#
4011,42,10,0,0,0,0,0,0,0,0,0,0 //MC_MAMMONITE#金钱攻击#
4011,153,1,0,0,0,0,0,0,0,0,0,0 //MC_CARTREVOLUTION#手推车攻击#
4011,154,1,0,0,0,0,0,0,0,0,0,0 //MC_CHANGECART#改装手推车#
4011,155,1,0,0,0,0,0,0,0,0,0,0 //MC_LOUD#大声呐喊#
4011,94,5,0,0,0,0,0,0,0,0,0,0 //BS_IRON#铁制造#
4011,95,5,94,1,0,0,0,0,0,0,0,0 //BS_STEEL#钢制造#
4011,96,5,94,1,0,0,0,0,0,0,0,0 //BS_ENCHANTEDSTONE#属性石制造#
4011,97,5,96,1,0,0,0,0,0,0,0,0 //BS_ORIDEOCON#神之金属研究#
4011,98,3,0,0,0,0,0,0,0,0,0,0 //BS_DAGGER#短剑制作#
4011,99,3,98,1,0,0,0,0,0,0,0,0 //BS_SWORD#剑制作#
4011,100,3,99,1,0,0,0,0,0,0,0,0 //BS_TWOHANDSWORD#双手剑制作#
4011,101,3,99,2,0,0,0,0,0,0,0,0 //BS_AXE#斧头制作#
4011,102,3,103,1,0,0,0,0,0,0,0,0 //BS_MACE#权杖制作#
4011,103,3,98,1,0,0,0,0,0,0,0,0 //BS_KNUCKLE#拳套制作#
4011,104,3,98,2,0,0,0,0,0,0,0,0 //BS_SPEAR#长矛-制作#
4011,105,1,0,0,0,0,0,0,0,0,0,0 //BS_HILTBINDING#武器保有#
4011,106,1,95,1,105,1,0,0,0,0,0,0 //BS_FINDINGORE#寻找矿石#
4011,107,10,105,1,0,0,0,0,0,0,0,0 //BS_WEAPONRESEARCH#武器研究#
4011,108,1,107,1,0,0,0,0,0,0,0,0 //BS_REPAIRWEAPON#武器修理#
4011,109,5,0,0,0,0,0,0,0,0,0,0 //BS_SKINTEMPER#强化火属性#
4011,110,5,0,0,0,0,0,0,0,0,0,0 //BS_HAMMERFALL#大地之击#
4011,111,5,110,2,0,0,0,0,0,0,0,0 //BS_ADRENALINE#速度激发#
4011,112,5,107,2,111,2,0,0,0,0,0,0 //BS_WEAPONPERFECT#无视体型攻击#
4011,113,5,111,3,0,0,0,0,0,0,0,0 //BS_OVERTHRUST#凶砍#
4011,114,5,112,3,113,2,0,0,0,0,0,0 //BS_MAXIMIZE#武器值最大化#
4011,1012,1,0,0,0,0,0,0,0,0,0,0 //BS_UNFAIRLYTRICK#诡计的商术#
4011,1013,1,0,0,0,0,0,0,0,0,0,0 //BS_GREED#贪婪#
4011,384,10,109,3,105,1,107,5,113,3,0,0 //WS_MELTDOWN#野蛮凶砍#
//4011,385,3,109,5,94,5,96,3,97,2,0,0 //WS_CREATECOIN#金钱铸造#
//4011,386,3,97,3,106,1,107,5,0,0,0,0 //WS_CREATENUGGET#金属块制造#
4011,387,1,39,5,153,1,154,1,105,1,0,0 //WS_CARTBOOST#手推车加速#
//4011,388,1,107,10,112,3,0,0,0,0,0,0 //WS_SYSTEMCREATE#攻击塔制作#
4011,477,10,107,10,0,0,0,0,0,0,0,0 //WS_WEAPONREFINE#武器精练#
4011,485,10,42,10,110,5,387,1,0,0,0,0 //WS_CARTTERMINATION#手推车终结技#
4011,486,5,113,5,0,0,0,0,0,0,0,0 //WS_OVERTHRUSTMAX#凶砍最大值#
4011,410,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLBABY#宝贝请来这里#
4011,459,1,111,5,0,0,0,0,0,0,0,0	//BS_ADRENALINE2#所有速度激发#
4011,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#负重量上升 R#
//神射手
4012,1,9,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#基本技能#
4012,142,1,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#紧急治疗#
4012,43,10,0,0,0,0,0,0,0,0,0,0 //AC_OWL#鹗枭之眼#
4012,44,10,43,3,0,0,0,0,0,0,0,0 //AC_VULTURE#苍鹰之眼#
4012,45,10,44,1,0,0,0,0,0,0,0,0 //AC_CONCENTRATION#心神凝聚#
4012,46,10,0,0,0,0,0,0,0,0,0,0 //AC_DOUBLE#二连矢#
4012,47,10,46,5,0,0,0,0,0,0,0,0 //AC_SHOWER#箭雨#
4012,147,1,0,0,0,0,0,0,0,0,0,0 //AC_MAKINGARROW#制作箭#
4012,148,1,0,0,0,0,0,0,0,0,0,0 //AC_CHARGEARROW#冲锋箭#
4012,115,5,0,0,0,0,0,0,0,0,0,0 //HT_SKIDTRAP#滑动陷阱#
4012,116,5,0,0,0,0,0,0,0,0,0,0 //HT_LANDMINE#地雷陷阱#
4012,117,5,115,1,0,0,0,0,0,0,0,0 //HT_ANKLESNARE#定位陷阱#
4012,118,5,117,1,0,0,0,0,0,0,0,0 //HT_SHOCKWAVE#魔耗陷阱#
4012,119,5,120,1,0,0,0,0,0,0,0,0 //HT_SANDMAN#睡魔陷阱#
4012,120,5,115,1,0,0,0,0,0,0,0,0 //HT_FLASHER#强光陷阱#
4012,121,5,120,1,0,0,0,0,0,0,0,0 //HT_FREEZINGTRAP#霜冻陷阱#
4012,122,5,116,1,119,1,121,1,0,0,0,0 //HT_BLASTMINE#定时爆炸陷阱#
4012,123,5,118,1,122,1,0,0,0,0,0,0 //HT_CLAYMORETRAP#爆散陷阱#
4012,124,1,116,1,0,0,0,0,0,0,0,0 //HT_REMOVETRAP#陷阱移除#
4012,125,1,118,1,124,1,0,0,0,0,0,0 //HT_TALKIEBOX#陷阱探查#
4012,126,10,0,0,0,0,0,0,0,0,0,0 //HT_BEASTBANE#动物杀手#
4012,127,1,126,1,0,0,0,0,0,0,0,0 //HT_FALCON#驯鹰术#
4012,128,10,129,5,0,0,0,0,0,0,0,0 //HT_STEELCROW#钢制喙#
4012,129,5,127,1,0,0,0,0,0,0,0,0 //HT_BLITZBEAT#闪电冲击#
4012,130,4,45,1,127,1,0,0,0,0,0,0 //HT_DETECTING#猎鹰寻敌#
4012,131,5,124,1,127,1,0,0,0,0,0,0 //HT_SPRINGTRAP#爆破陷阱#
4012,1009,1,0,0,0,0,0,0,0,0,0,0 //HT_PHANTASMIC#幻影箭#
4012,380,10,43,10,44,10,45,10,127,1,0,0 //SN_SIGHT#狙杀瞄准#
4012,381,5,128,3,44,5,129,5,127,1,0,0 //SN_FALCONASSAULT#猎鹰突击#
4012,382,5,45,10,46,5,0,0,0,0,0,0 //SN_SHARPSHOOTING#锐利射击#
4012,383,10,45,9,0,0,0,0,0,0,0,0 //SN_WINDWALK#风之步#
4012,410,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLBABY#宝贝请来这里#
4012,499,1,46,10,0,0,0,0,0,0,0,0	//HT_POWER#动物猛击#
4012,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#负重量上升 R#
//十字刺客
4013,1,9,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#基本技能#
4013,142,1,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#紧急治疗#
4013,48,10,0,0,0,0,0,0,0,0,0,0 //TF_DOUBLE#二刀连击#
4013,49,10,0,0,0,0,0,0,0,0,0,0 //TF_MISS#残影#
4013,50,10,0,0,0,0,0,0,0,0,0,0 //TF_STEAL#偷窃#
4013,51,10,50,5,0,0,0,0,0,0,0,0 //TF_HIDING#隐匿#
4013,52,10,0,0,0,0,0,0,0,0,0,0 //TF_POISON#施毒#
4013,53,1,52,3,0,0,0,0,0,0,0,0 //TF_DETOXIFY#解毒#
4013,149,1,0,0,0,0,0,0,0,0,0,0 //TF_SPRINKLESAND#喷砂#
4013,150,1,0,0,0,0,0,0,0,0,0,0 //TF_BACKSLIDING#后退回避#
4013,151,1,0,0,0,0,0,0,0,0,0,0 //TF_PICKSTONE#捡石头#
4013,152,1,0,0,0,0,0,0,0,0,0,0 //TF_THROWSTONE#投掷石头#
4013,132,5,0,0,0,0,0,0,0,0,0,0 //AS_RIGHT#右手-修练#
4013,133,5,132,2,0,0,0,0,0,0,0,0 //AS_LEFT#左手-修练#
4013,134,10,0,0,0,0,0,0,0,0,0,0 //AS_KATAR#拳刃-修练#
4013,135,10,51,2,0,0,0,0,0,0,0,0 //AS_CLOAKING#伪装#
4013,136,10,134,4,0,0,0,0,0,0,0,0 //AS_SONICBLOW#音速投掷#
4013,137,5,135,2,136,5,0,0,0,0,0,0 //AS_GRIMTOOTH#无影之牙#
4013,138,10,52,1,0,0,0,0,0,0,0,0 //AS_ENCHANTPOISON#涂毒#
4013,139,10,138,3,0,0,0,0,0,0,0,0 //AS_POISONREACT#毒性反弹#
4013,140,10,138,5,0,0,0,0,0,0,0,0 //AS_VENOMDUST#病毒散拨#
4013,141,10,139,5,140,5,0,0,0,0,0,0 //AS_SPLASHER#毒性感染#
4013,1003,1,0,0,0,0,0,0,0,0,0,0 //AS_SONICACCEL#超音速投掷#
4013,1004,1,0,0,0,0,0,0,0,0,0,0 //AS_VENOMKNIFE#毒刃#
4013,376,5,48,5,134,7,0,0,0,0,0,0 //ASC_KATAR#高阶拳刃修练#
4013,378,5,407,1,0,0,0,0,0,0,0,0 //ASC_EDP#致命涂毒#
4013,379,10,48,5,135,3,138,6,52,5,0,0 //ASC_BREAKER#心灵震波#
4013,406,10,132,3,134,5,136,5,379,1,0,0 //ASC_METEORASSAULT#黑暗瞬间#
4013,407,1,52,10,53,1,138,5,0,0,0,0 //ASC_CDP#毒液制作#
4013,410,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLBABY#宝贝请来这里#
4013,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#负重量上升 R#
//骑士领主(骑鸟)
4014,1,9,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#基本技能#
4014,142,1,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#紧急治疗#
4014,2,10,0,0,0,0,0,0,0,0,0,0 //SM_SWORD#单手剑使用熟练度#
4014,3,10,2,1,0,0,0,0,0,0,0,0 //SM_TWOHAND#双手剑使用熟练度#
4014,4,10,0,0,0,0,0,0,0,0,0,0 //SM_RECOVERY#快速回复#
4014,5,10,0,0,0,0,0,0,0,0,0,0 //SM_BASH#狂击#
4014,6,10,0,0,0,0,0,0,0,0,0,0 //SM_PROVOKE#挑衅#
4014,7,10,5,5,0,0,0,0,0,0,0,0 //SM_MAGNUM#怒爆#
4014,8,10,6,5,0,0,0,0,0,0,0,0 //SM_ENDURE#霸体#
4014,144,1,0,0,0,0,0,0,0,0,0,0 //SM_MOVINGRECOVERY#移动时恢复HP#
4014,145,1,0,0,0,0,0,0,0,0,0,0 //SM_FATALBLOW#攻击弱点#
4014,146,1,0,0,0,0,0,0,0,0,0,0 //SM_AUTOBERSERK#狂暴状态#
4014,55,10,0,0,0,0,0,0,0,0,0,0 //KN_SPEARMASTERY#长矛使用熟练度#
4014,56,10,55,1,0,0,0,0,0,0,0,0 //KN_PIERCE#连刺攻击#
4014,57,10,63,1,58,3,0,0,0,0,0,0 //KN_BRANDISHSPEAR#骑乘攻击#
4014,58,10,56,5,0,0,0,0,0,0,0,0 //KN_SPEARSTAB#长矛刺击#
4014,59,5,56,3,0,0,0,0,0,0,0,0 //KN_SPEARBOOMERANG#投掷长矛攻击#
4014,60,10,3,1,0,0,0,0,0,0,0,0 //KN_TWOHANDQUICKEN#双手剑攻击速度增加#
4014,61,5,3,1,0,0,0,0,0,0,0,0 //KN_AUTOCOUNTER#反击#
4014,62,10,5,10,7,3,3,5,60,10,61,5//KN_BOWLINGBASH#怪物互击#
4014,63,1,8,1,0,0,0,0,0,0,0,0 //KN_RIDING#骑乘术#
4014,64,5,63,1,0,0,0,0,0,0,0,0 //KN_CAVALIERMASTERY#骑兵修练#
4014,1001,1,0,0,0,0,0,0,0,0,0,0 //KN_CHARGEATK#冲锋攻击#
4014,355,5,5,5,7,5,3,5,0,0,0,0 //LK_AURABLADE#灵气剑#
4014,356,10,3,10,6,5,60,3,0,0,0,0 //LK_PARRYING#双剑挌挡#
4014,357,5,4,1,55,5,63,1,0,0,0,0 //LK_CONCENTRATION#集中攻击#
4014,358,1,4,10,6,5,8,3,0,0,0,0 //LK_TENSIONRELAX#极速回复#
4014,359,1,50,0,0,0,0,0,0,0,0,0,0 //LK_BERSERK,狂怒之枪,Frenzy# //check this, the last ",0" shouldn't be needed I think
4014,397,5,55,10,56,5,58,5,63,1,0,0 //LK_SPIRALPIERCE#螺旋击刺#
4014,398,5,55,9,63,1,0,0,0,0,0,0 //LK_HEADCRUSH#伤害增压#
4014,399,10,55,9,64,3,398,3,0,0,0,0 //LK_JOINTBEAT#巧打#
4014,410,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLBABY#宝贝请来这里#
4014,495,1,60,10,0,0,0,0,0,0,0,0	//KN_ONEHAND#单手剑攻击速度增加#
4014,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#负重量上升 R#
//圣殿十字军
4015,1,9,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#基本技能#
4015,142,1,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#紧急治疗#
4015,2,10,0,0,0,0,0,0,0,0,0,0 //SM_SWORD#单手剑使用熟练度#
4015,3,10,2,1,0,0,0,0,0,0,0,0 //SM_TWOHAND#双手剑使用熟练度#
4015,4,10,0,0,0,0,0,0,0,0,0,0 //SM_RECOVERY#快速回复#
4015,5,10,0,0,0,0,0,0,0,0,0,0 //SM_BASH#狂击#
4015,6,10,0,0,0,0,0,0,0,0,0,0 //SM_PROVOKE#挑衅#
4015,7,10,5,5,0,0,0,0,0,0,0,0 //SM_MAGNUM#怒爆#
4015,8,10,6,5,0,0,0,0,0,0,0,0 //SM_ENDURE#霸体#
4015,144,1,0,0,0,0,0,0,0,0,0,0 //SM_MOVINGRECOVERY#移动时恢复HP#
4015,145,1,0,0,0,0,0,0,0,0,0,0 //SM_FATALBLOW#攻击弱点#
4015,146,1,0,0,0,0,0,0,0,0,0,0 //SM_AUTOBERSERK#狂暴状态#
4015,63,1,8,1,0,0,0,0,0,0,0,0 //KN_RIDING#骑乘术#
4015,64,5,63,1,0,0,0,0,0,0,0,0 //KN_CAVALIERMASTERY#骑兵修练#
4015,55,10,0,0,0,0,0,0,0,0,0,0 //KN_SPEARMASTERY#长矛使用熟练度#
4015,35,1,248,5,0,0,0,0,0,0,0,0 //AL_CURE#治疗术#
4015,22,10,35,1,0,0,0,0,0,0,0,0 //AL_DP#天使之护#
4015,23,10,22,3,0,0,0,0,0,0,0,0 //AL_DEMONBANE#天使之击#
4015,28,10,23,5,248,10,0,0,0,0,0,0 //AL_HEAL#治愈术#
4015,248,10,0,0,0,0,0,0,0,0,0,0 //CR_TRUST#信任#
4015,249,10,0,0,0,0,0,0,0,0,0,0 //CR_AUTOGUARD#自动防御#
4015,250,5,249,5,0,0,0,0,0,0,0,0 //CR_SHIELDCHARGE#盾击#
4015,251,5,250,3,0,0,0,0,0,0,0,0 //CR_SHIELDBOOMERANG#回旋盾击#
4015,252,10,251,3,0,0,0,0,0,0,0,0 //CR_REFLECTSHIELD#反射盾#
4015,253,10,248,7,0,0,0,0,0,0,0,0 //CR_HOLYCROSS#圣十字攻击#
4015,254,10,253,6,248,10,0,0,0,0,0,0 //CR_GRANDCROSS#圣十字审判#
4015,255,5,252,5,254,4,0,0,0,0,0,0 //CR_DEVOTION#牺牲#
4015,256,5,22,5,28,5,0,0,0,0,0,0 //CR_PROVIDENCE#神佑之光#
4015,257,5,251,1,0,0,0,0,0,0,0,0 //CR_DEFENDER#光之盾#
4015,258,10,55,10,0,0,0,0,0,0,0,0 //CR_SPEARQUICKEN#长矛加速术#
4015,1002,1,0,0,0,0,0,0,0,0,0,0 //CR_SHRINK#退缩#
4015,367,5,8,5,248,5,250,2,0,0,0,0 //PA_PRESSURE#神之威压#
4015,368,5,8,1,248,5,255,3,0,0,0,0 //PA_SACRIFICE#舍命攻击#
4015,369,10,248,8,22,3,23,5,0,0,0,0 //PA_GOSPEL#圣音#
4015,480,5,251,5,0,0,0,0,0,0,0,0 //PA_SHIELDCHAIN#连续盾击#
4015,410,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLBABY#宝贝请来这里#
4015,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#负重量上升 R#
//武术宗师
4016,1,9,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#基本技能#
4016,142,1,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#紧急治疗#
4016,22,10,0,0,0,0,0,0,0,0,0,0 //AL_DP#天使之护#
4016,23,10,22,3,0,0,0,0,0,0,0,0 //AL_DEMONBANE#天使之击#
4016,24,1,0,0,0,0,0,0,0,0,0,0 //AL_RUWACH#光猎#
4016,25,1,27,4,0,0,0,0,0,0,0,0 //AL_PNEUMA#光之障壁#
4016,26,2,24,1,0,0,0,0,0,0,0,0 //AL_TELEPORT#瞬间移动#
4016,27,4,26,2,0,0,0,0,0,0,0,0 //AL_WARP#传送之阵#
4016,28,10,0,0,0,0,0,0,0,0,0,0 //AL_HEAL#治愈术#
4016,29,10,28,3,0,0,0,0,0,0,0,0 //AL_INCAGI#加速术#
4016,30,10,29,1,0,0,0,0,0,0,0,0 //AL_DECAGI#缓速术#
4016,31,1,0,0,0,0,0,0,0,0,0,0 //AL_HOLYWATER#天使之泪#
4016,32,10,23,3,0,0,0,0,0,0,0,0 //AL_CRUCIS#天使之光#
4016,33,10,22,3,0,0,0,0,0,0,0,0 //AL_ANGELUS#天使之障壁#
4016,34,10,22,5,0,0,0,0,0,0,0,0 //AL_BLESSING#天使之赐福#
4016,35,1,28,2,0,0,0,0,0,0,0,0 //AL_CURE#治疗术#
4016,156,1,0,0,0,0,0,0,0,0,0,0 //AL_HOLYLIGHT#神圣之光#
4016,259,10,23,10,22,10,0,0,0,0,0,0 //MO_IRONHAND#铁沙掌#
4016,260,5,269,2,0,0,0,0,0,0,0,0 //MO_SPIRITSRECOVERY#运气调息#
4016,261,5,259,2,0,0,0,0,0,0,0,0 //MO_CALLSPIRITS#蓄气#
4016,262,1,261,5,0,0,0,0,0,0,0,0 //MO_ABSORBSPIRITS#吸气#
4016,263,10,265,5,0,0,0,0,0,0,0,0 //MO_TRIPLEATTACK#六合拳#
4016,264,1,271,3,260,2,268,3,0,0,0,0 //MO_BODYRELOCATION#弓身弹影#
4016,265,10,259,5,261,5,0,0,0,0,0,0 //MO_DODGE#移花接木#
4016,266,5,261,5,0,0,0,0,0,0,0,0 //MO_FINGEROFFENSIVE#浸透劲#
4016,267,5,266,3,0,0,0,0,0,0,0,0 //MO_INVESTIGATE#弹指神通#
4016,268,5,273,3,0,0,0,0,0,0,0,0 //MO_STEELBODY#金刚不坏#
4016,269,5,265,5,0,0,0,0,0,0,0,0 //MO_BLADESTOP#真剑百破道#
4016,270,5,262,1,0,0,0,0,0,0,0,0 //MO_EXPLOSIONSPIRITS#爆气#
4016,271,5,270,3,267,3,0,0,0,0,0,0 //MO_EXTREMITYFIST#阿修罗霸凰拳#
4016,272,5,263,5,0,0,0,0,0,0,0,0 //MO_CHAINCOMBO#连环全身掌#
4016,273,5,272,3,0,0,0,0,0,0,0,0 //MO_COMBOFINISH#猛龙夸强#
4016,1015,1,0,0,0,0,0,0,0,0,0,0 //MO_KITRANSLATION#振气注入#
4016,1016,1,0,0,0,0,0,0,0,0,0,0 //MO_BALKYOUNG#发劲#
4016,370,5,259,7,261,5,0,0,0,0,0,0 //CH_PALMSTRIKE#猛虎硬爬山#
4016,371,5,259,5,263,5,261,5,273,3,0,0 //CH_TIGERFIST#伏虎拳#
4016,372,10,259,5,261,5,371,2,0,0,0,0 //CH_CHAINCRUSH#气绝崩击#
4016,401,1,261,5,262,1,270,5,0,0,0,0 //CH_SOULCOLLECT#狂蓄气#
4016,410,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLBABY#宝贝请来这里#
4016,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#负重量上升 R#
//智者
4017,1,9,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#基本技能#
4017,142,1,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#紧急治疗#
4017,9,10,0,0,0,0,0,0,0,0,0,0 //MG_SRECOVERY#禅心#
4017,10,1,0,0,0,0,0,0,0,0,0,0 //MG_SIGHT#火狩#
